0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Label
0.009247736,-0.254282564,0.003297767,0.018981567,0.132338479,0.00209737,-0.32376498,0.018411323,-0.687993884,-0.807063699,0.525303125,0.000182254,0.044003464,-0.712188244,7.27E-06,0.002283487,-0.001354802,0.963817894,-0.927411377,-0.355755657,2.22E-05,-0.001842704,0.952332318,-0.402574122,-3.80E-10,0.981606483,-0.258013427,-0.475157529,0.276049703,-0.002142938,0.077505842,0.084131636,-0.053708006,-0.002733256,-0.999637425,-0.259824365,0.687508523,-0.515826583,-0.427282065,0.097982548,-0.008209174,0.088006496,-0.968228638,0.873183727,0.562628865,-0.492668897,0.094510615,0.068669617,-0.079112843,0.000294108,-0.204005435,-5.63E-11,0.066336699,0.137798682,1.23E-11,-0.064193569,0.00132253,0.006865956,-0.368336409,0.626165092,0.203493729,0.52596873,0.734080255,0.285745263,3.35E-06,-0.858484149,0.000273807,-0.953701437,-0.433166653,-0.992352664,-0.000504014,8.03E-09,-0.82728821,1.75E-06,0.060330715,-0.658840418,-0.109022893,0.038459606,0.996980786,0.033923708,-0.0234979,-0.022208873,-0.78718245,0.954367161,-0.079524472,-1.40E-05,0.003004037,0.049981374,0.760280728,-0.176358551,6.49E-09,-0.13250339,8.11E-06,-0.001328888,-1.13E-07,-0.002729487,-0.968376756,8.91E-05,0.427693874,0.011832815,58
0.038741715,-0.265734226,0.004340291,0.007045396,0.114653826,0.0146952,-0.203615829,0.554338396,-0.666936457,-0.625188708,0.224426866,0.002903482,0.03482895,-0.381224602,3.29E-05,-0.001513497,-8.99E-06,0.072364107,-0.921550632,-0.301230013,0.000294469,-0.001038779,0.928418159,-0.429812372,-2.66E-07,0.966984034,-0.219576403,-0.267398894,0.083890311,-0.001270892,0.019748837,0.013879183,-0.049376212,-0.003192099,-0.98790437,-0.306569815,0.518279672,-0.18220149,-0.330406129,0.066751219,0.00397268,0.030301329,-0.975798011,0.505239367,0.25941667,-0.110292271,0.036206584,0.072061777,0.024810955,-0.005316803,-0.023755955,-4.76E-09,0.064371191,0.058247764,2.40E-08,-0.062242378,0.005270473,0.01158459,-0.133463934,0.279606342,0.207716212,0.580053687,0.949955404,0.011104399,4.04E-05,-0.532765448,0.000351473,-0.044056319,-0.001809112,-0.662710845,-0.000901013,-1.59E-09,-0.847679019,2.00E-06,0.052552957,-0.629207671,-0.000378674,0.013329256,0.993008077,0.00620071,-0.037993442,-0.028929593,-0.74396044,0.935077369,-0.000470504,-2.49E-05,0.039526794,0.008017972,0.524319887,-0.145761758,1.88E-07,-0.10116455,8.69E-06,-0.000304441,-4.05E-06,-0.002414847,-0.916771889,0.000240864,0.89840275,0.038703546,58
0.398399323,-0.359120637,0.000134773,1.36E-05,0.038677055,0.000530638,-0.153809294,0.757840991,-0.850758195,-0.86684227,0.02732835,0.001112136,0.000860046,-0.40960297,0.001069903,0.003149729,-4.78E-05,0.700537026,-0.940082729,-0.523367226,0.002451988,-0.004703049,0.976627529,-0.499039143,4.67E-09,0.976356149,-0.207098305,-0.105402328,0.267492771,-0.00113483,-0.077568606,0.014394721,-0.111099906,-0.038301259,-0.858364403,-0.153040737,0.179363385,-0.002062726,-0.515022457,0.045594938,0.000186576,0.005985029,-0.995919764,0.011509701,0.224753886,0.061529331,0.000836893,0.011135203,-0.013448518,0.000317469,0.001076773,2.29E-05,0.193400905,0.053155176,1.71E-06,-0.05261917,-0.001202372,0.001381801,-0.160178244,0.187306195,0.239247277,0.345689356,0.988118589,0.00069117,2.19E-06,-0.232135728,-0.000170471,0.475358605,-0.193533525,-0.261651158,-0.001588458,-2.11E-08,-0.399091005,6.38E-06,0.166994944,-0.002882743,-0.00013019,0.026151121,0.974144876,0.003601987,0.037443087,-0.252921581,-0.054266691,0.625732064,-0.001433672,0.000362617,-0.033455439,0.008941161,0.988601148,-0.090795435,0.001170705,-0.044359338,1.43E-05,5.67E-07,-0.000184591,-0.000342601,-0.527443945,5.80E-06,-0.650243402,0.028323852,58
0.038741715,-0.265734226,0.004340291,0.007045396,0.114653826,0.0146952,-0.203615829,0.554338396,-0.666936457,-0.625188708,0.224426866,0.002903482,0.03482895,-0.381224602,3.29E-05,-0.001513497,-8.99E-06,0.072364107,-0.921550632,-0.301230013,0.000294469,-0.001038779,0.928418159,-0.429812372,-2.66E-07,0.966984034,-0.219576403,-0.267398894,0.083890311,-0.001270892,0.019748837,0.013879183,-0.049376212,-0.003192099,-0.98790437,-0.306569815,0.518279672,-0.18220149,-0.330406129,0.066751219,0.00397268,0.030301329,-0.975798011,0.505239367,0.25941667,-0.110292271,0.036206584,0.072061777,0.024810955,-0.005316803,-0.023755955,-4.76E-09,0.064371191,0.058247764,2.40E-08,-0.062242378,0.005270473,0.01158459,-0.133463934,0.279606342,0.207716212,0.580053687,0.949955404,0.011104399,4.04E-05,-0.532765448,0.000351473,-0.044056319,-0.001809112,-0.662710845,-0.000901013,-1.59E-09,-0.847679019,2.00E-06,0.052552957,-0.629207671,-0.000378674,0.013329256,0.993008077,0.00620071,-0.037993442,-0.028929593,-0.74396044,0.935077369,-0.000470504,-2.49E-05,0.039526794,0.008017972,0.524319887,-0.145761758,1.88E-07,-0.10116455,8.69E-06,-0.000304441,-4.05E-06,-0.002414847,-0.916771889,0.000240864,0.89840275,0.038703546,58
0.195615932,-0.177681252,0.000664116,0.000267574,0.11325217,6.17E-05,-0.060828168,0.76053381,-0.953180254,-0.652986884,0.105756648,0.000828893,0.000628718,-0.415678948,0.000290546,-2.24E-05,0.00052682,0.057200942,-0.936175108,-0.371373564,0.006128147,-0.006134501,0.990346432,-0.27139771,5.49E-08,0.958544374,-0.163642019,-0.005629648,0.211030066,-0.000948614,-0.018428884,-0.005554918,-0.065665282,-0.030878637,-0.216948897,-0.142326042,0.036859136,-0.00439378,-0.524831414,0.047222946,0.000137319,0.013182108,-0.992487729,0.028663695,0.076379262,0.121241257,0.003015496,0.000312761,-0.020427644,-0.000616368,-0.003100748,0.000369763,0.056430485,0.082186319,8.59E-05,-0.037753884,-0.0008609,0.003649475,-0.096235223,0.111628763,0.180235028,0.438662767,0.980471849,0.012131265,2.13E-05,-0.237394169,-0.000813221,0.036407512,-0.539277315,-0.094486125,-0.004849201,-3.69E-08,-0.555418074,4.77E-05,0.086366072,-4.13E-05,2.56E-05,0.034961682,0.934164762,0.007851831,0.023303088,-0.086726606,-0.01637668,0.293880016,-0.000509481,8.81E-05,0.002564716,0.004565145,0.963734925,-0.418465257,0.009908088,-0.073158577,6.56E-06,4.89E-06,-0.001000029,-0.000547423,-0.569354177,7.45E-05,-0.020904329,0.180779338,58
0.196507201,-0.170324385,0.000666213,0.00029711,0.118619382,7.63E-05,-0.06333828,0.760648251,-0.957566977,-0.661205113,0.103545509,0.000820736,0.000597121,-0.437857538,0.00029771,-2.77E-05,0.000618575,0.03654195,-0.933915019,-0.372561306,0.007128494,-0.006933583,0.989475787,-0.264898449,5.59E-08,0.951731145,-0.198255599,-0.004444382,0.216491431,-0.000946043,-0.018209603,-0.005498514,-0.061545201,-0.03211261,-0.236199334,-0.14489916,0.037004363,-0.004394243,-0.517494917,0.050262813,0.000124679,0.014700854,-0.993159592,0.027611105,0.072531082,0.144639596,0.003034418,0.000274934,-0.052013531,-0.000734196,-0.003561808,0.000409276,0.056100488,0.088028044,9.13E-05,-0.034523718,-0.000872118,0.004830064,-0.087369241,0.119284265,0.160789147,0.427895278,0.980999112,0.012948721,2.77E-05,-0.270091474,-0.000606877,0.039156377,-0.514363825,-0.083279558,-0.004845354,-3.86E-08,-0.58947134,5.90E-05,0.07578408,-9.13E-05,1.15E-05,0.02625265,0.938229918,0.007823688,0.023172718,-0.078318767,-0.026047396,0.310588956,-0.000484211,6.95E-05,0.003526067,0.00388445,0.96515727,-0.419733822,0.010135713,-0.075419456,7.50E-06,6.02E-06,-0.000879132,-0.000575825,-0.572401285,0.000105311,0.056020048,0.186127663,58
0.196507201,-0.170324385,0.000666213,0.00029711,0.118619382,7.63E-05,-0.06333828,0.760648251,-0.957566977,-0.661205113,0.103545509,0.000820736,0.000597121,-0.437857538,0.00029771,-2.77E-05,0.000618575,0.03654195,-0.933915019,-0.372561306,0.007128494,-0.006933583,0.989475787,-0.264898449,5.59E-08,0.951731145,-0.198255599,-0.004444382,0.216491431,-0.000946043,-0.018209603,-0.005498514,-0.061545201,-0.03211261,-0.236199334,-0.14489916,0.037004363,-0.004394243,-0.517494917,0.050262813,0.000124679,0.014700854,-0.993159592,0.027611105,0.072531082,0.144639596,0.003034418,0.000274934,-0.052013531,-0.000734196,-0.003561808,0.000409276,0.056100488,0.088028044,9.13E-05,-0.034523718,-0.000872118,0.004830064,-0.087369241,0.119284265,0.160789147,0.427895278,0.980999112,0.012948721,2.77E-05,-0.270091474,-0.000606877,0.039156377,-0.514363825,-0.083279558,-0.004845354,-3.86E-08,-0.58947134,5.90E-05,0.07578408,-9.13E-05,1.15E-05,0.02625265,0.938229918,0.007823688,0.023172718,-0.078318767,-0.026047396,0.310588956,-0.000484211,6.95E-05,0.003526067,0.00388445,0.96515727,-0.419733822,0.010135713,-0.075419456,7.50E-06,6.02E-06,-0.000879132,-0.000575825,-0.572401285,0.000105311,0.056020048,0.186127663,58
0.196507201,-0.170324385,0.000666213,0.00029711,0.118619382,7.63E-05,-0.06333828,0.760648251,-0.957566977,-0.661205113,0.103545509,0.000820736,0.000597121,-0.437857538,0.00029771,-2.77E-05,0.000618575,0.03654195,-0.933915019,-0.372561306,0.007128494,-0.006933583,0.989475787,-0.264898449,5.59E-08,0.951731145,-0.198255599,-0.004444382,0.216491431,-0.000946043,-0.018209603,-0.005498514,-0.061545201,-0.03211261,-0.236199334,-0.14489916,0.037004363,-0.004394243,-0.517494917,0.050262813,0.000124679,0.014700854,-0.993159592,0.027611105,0.072531082,0.144639596,0.003034418,0.000274934,-0.052013531,-0.000734196,-0.003561808,0.000409276,0.056100488,0.088028044,9.13E-05,-0.034523718,-0.000872118,0.004830064,-0.087369241,0.119284265,0.160789147,0.427895278,0.980999112,0.012948721,2.77E-05,-0.270091474,-0.000606877,0.039156377,-0.514363825,-0.083279558,-0.004845354,-3.86E-08,-0.58947134,5.90E-05,0.07578408,-9.13E-05,1.15E-05,0.02625265,0.938229918,0.007823688,0.023172718,-0.078318767,-0.026047396,0.310588956,-0.000484211,6.95E-05,0.003526067,0.00388445,0.96515727,-0.419733822,0.010135713,-0.075419456,7.50E-06,6.02E-06,-0.000879132,-0.000575825,-0.572401285,0.000105311,0.056020048,0.186127663,58
0.057483673,-0.23050268,0.007495579,0.01287212,0.15146108,0.003437593,-0.204992831,0.527274549,-0.760901451,-0.597474277,0.201699778,0.001306523,0.031893544,-0.464831144,1.97E-05,-0.003977404,9.11E-05,0.045859221,-0.925661325,-0.281621695,0.000176547,-0.001195076,0.953396797,-0.444496363,-1.50E-07,0.978285491,-0.242040083,-0.2729083,0.107578367,-0.001609652,0.024200616,0.03391695,-0.056079485,0.003253925,-0.988400102,-0.267235458,0.611267745,-0.179739013,-0.433213264,0.055400163,0.005662041,0.042121608,-0.969918668,0.523465872,0.292615324,-0.018051594,0.031197559,0.043511275,0.001976305,-0.00561581,-0.040450893,-8.76E-09,0.061988518,0.080483258,5.59E-08,-0.053001452,0.004612291,0.008782757,-0.097271293,0.264887482,0.197907314,0.525672674,0.924455941,0.020299526,2.51E-05,-0.652259052,0.0010285,-0.039261602,-0.001887992,-0.773882449,-0.001075769,-1.12E-09,-0.879311204,4.72E-06,0.049552578,-0.670552254,-0.000860552,0.020034673,0.989934504,0.006324803,-0.025608461,-0.042745162,-0.861688256,0.929368854,-0.000506405,6.43E-05,0.054745451,0.00568531,0.656891108,-0.162351772,1.76E-07,-0.116119184,4.14E-06,-0.000538701,-4.36E-06,-0.002679368,-0.931268334,0.000491529,0.916755319,0.043987423,58
0.065997086,-0.219942555,0.008834572,0.018474534,0.138934091,0.003863462,-0.19015035,0.526403785,-0.753638923,-0.600357533,0.174021557,0.001479908,0.031690568,-0.436933786,2.18E-05,-0.005270832,-0.000292689,0.024120826,-0.926101625,-0.306135148,0.000137593,-0.001088916,0.950658143,-0.428642601,-2.41E-07,0.980091989,-0.212585494,-0.257640034,0.095213354,-0.001658806,0.03260738,0.034030836,-0.058110092,0.000580525,-0.98061049,-0.257832915,0.617478371,-0.201768711,-0.433808208,0.054082111,0.007253346,0.04233218,-0.969510019,0.523595631,0.228937387,0.118354879,0.031290993,0.051085178,-0.008920318,-0.007124376,-0.029083746,-1.79E-09,0.059061155,0.073395707,9.28E-08,-0.054616224,0.005188156,0.007540831,-0.103169262,0.508578956,0.131870836,0.532430053,0.927295148,0.018948056,3.40E-05,-0.619596541,0.001280263,-0.032807857,-0.003269414,-0.834236205,-0.001124932,-1.23E-09,-0.870522201,5.10E-06,0.04188244,-0.643628776,-0.0009464,0.010158499,0.979379237,0.006508665,-0.032440715,-0.043672182,-0.838142633,0.960020304,-0.000429925,4.69E-05,0.049575463,0.00729688,0.62981689,-0.17247957,2.91E-07,-0.114077002,2.68E-07,-0.000559253,-5.44E-06,-0.002323359,-0.926205814,0.000523445,0.922314405,0.049372151,58
0.009247736,-0.254282564,0.003297767,0.018981567,0.132338479,0.00209737,-0.32376498,0.018411323,-0.687993884,-0.807063699,0.525303125,0.000182254,0.044003464,-0.712188244,7.27E-06,0.002283487,-0.001354802,0.963817894,-0.927411377,-0.355755657,2.22E-05,-0.001842704,0.952332318,-0.402574122,-3.80E-10,0.981606483,-0.258013427,-0.475157529,0.276049703,-0.002142938,0.077505842,0.084131636,-0.053708006,-0.002733256,-0.999637425,-0.259824365,0.687508523,-0.515826583,-0.427282065,0.097982548,-0.008209174,0.088006496,-0.968228638,0.873183727,0.562628865,-0.492668897,0.094510615,0.068669617,-0.079112843,0.000294108,-0.204005435,-5.63E-11,0.066336699,0.137798682,1.23E-11,-0.064193569,0.00132253,0.006865956,-0.368336409,0.626165092,0.203493729,0.52596873,0.734080255,0.285745263,3.35E-06,-0.858484149,0.000273807,-0.953701437,-0.433166653,-0.992352664,-0.000504014,8.03E-09,-0.82728821,1.75E-06,0.060330715,-0.658840418,-0.109022893,0.038459606,0.996980786,0.033923708,-0.0234979,-0.022208873,-0.78718245,0.954367161,-0.079524472,-1.40E-05,0.003004037,0.049981374,0.760280728,-0.176358551,6.49E-09,-0.13250339,8.11E-06,-0.001328888,-1.13E-07,-0.002729487,-0.968376756,8.91E-05,0.427693874,0.011832815,58
0.060656823,-0.231018603,0.007663474,0.012827122,0.145158261,0.005271343,-0.190945953,0.53558284,-0.738872468,-0.609642088,0.181447342,0.0018505,0.03123432,-0.41008094,1.89E-05,-0.003381851,-0.000253905,0.013294815,-0.92917788,-0.300829142,0.000188794,-0.001062231,0.942854464,-0.425837606,-2.76E-07,0.975974739,-0.206852123,-0.267377377,0.080069855,-0.001596208,0.02660392,0.022019243,-0.056032721,0.000363459,-0.983361959,-0.266320288,0.590996861,-0.223789483,-0.396817476,0.058044128,0.00644821,0.039169222,-0.970125258,0.510562837,0.21017909,0.05373719,0.033462781,0.051428821,0.016164463,-0.007062304,-0.025469992,3.14E-09,0.059581634,0.066923738,4.24E-08,-0.05617395,0.005064119,0.008592047,-0.097735308,0.404322505,0.162843645,0.567530155,0.935539246,0.01732938,4.09E-05,-0.593458772,0.001045381,-0.030420778,-0.003246655,-0.774614573,-0.001050688,-1.34E-09,-0.873833597,3.43E-06,0.036993206,-0.65505451,-0.000707633,0.010325229,0.983297586,0.006650499,-0.030156398,-0.026683768,-0.809728742,0.955116808,-0.000400036,4.06E-05,0.046862084,0.006496494,0.587969363,-0.197810307,2.95E-07,-0.111467861,7.82E-07,-0.000530501,-5.21E-06,-0.002590482,-0.926312923,0.00040623,0.920682847,0.049185816,58
0.038741715,-0.265734226,0.004340291,0.007045396,0.114653826,0.0146952,-0.203615829,0.554338396,-0.666936457,-0.625188708,0.224426866,0.002903482,0.03482895,-0.381224602,3.29E-05,-0.001513497,-8.99E-06,0.072364107,-0.921550632,-0.301230013,0.000294469,-0.001038779,0.928418159,-0.429812372,-2.66E-07,0.966984034,-0.219576403,-0.267398894,0.083890311,-0.001270892,0.019748837,0.013879183,-0.049376212,-0.003192099,-0.98790437,-0.306569815,0.518279672,-0.18220149,-0.330406129,0.066751219,0.00397268,0.030301329,-0.975798011,0.505239367,0.25941667,-0.110292271,0.036206584,0.072061777,0.024810955,-0.005316803,-0.023755955,-4.76E-09,0.064371191,0.058247764,2.40E-08,-0.062242378,0.005270473,0.01158459,-0.133463934,0.279606342,0.207716212,0.580053687,0.949955404,0.011104399,4.04E-05,-0.532765448,0.000351473,-0.044056319,-0.001809112,-0.662710845,-0.000901013,-1.59E-09,-0.847679019,2.00E-06,0.052552957,-0.629207671,-0.000378674,0.013329256,0.993008077,0.00620071,-0.037993442,-0.028929593,-0.74396044,0.935077369,-0.000470504,-2.49E-05,0.039526794,0.008017972,0.524319887,-0.145761758,1.88E-07,-0.10116455,8.69E-06,-0.000304441,-4.05E-06,-0.002414847,-0.916771889,0.000240864,0.89840275,0.038703546,58
0.049683057,-0.23851563,0.006250189,0.012090077,0.125706956,0.012192325,-0.197199941,0.52829206,-0.713463187,-0.619175375,0.154846415,0.002089503,0.035388902,-0.388554752,3.06E-05,-0.002240326,0.000110453,0.050805617,-0.929194093,-0.295472115,0.000199969,-0.001079444,0.938573182,-0.428199559,-2.25E-07,0.977320492,-0.227252364,-0.264864355,0.091531731,-0.001363114,0.020999199,0.018125933,-0.049497273,-0.001602703,-0.98042351,-0.28610158,0.55250746,-0.164169922,-0.375309229,0.067727759,0.005948963,0.032160249,-0.97348839,0.503891528,0.245951444,-0.147854209,0.025839755,0.059820559,0.021999603,-0.006289142,-0.02964031,-3.33E-09,0.06252382,0.065219387,4.94E-08,-0.058992315,0.005503902,0.010693612,-0.130050689,0.398610741,0.165109649,0.596216381,0.939332902,0.013506373,3.39E-05,-0.565180957,0.000630296,-0.03971028,-0.001949765,-0.720592439,-0.000956971,-1.29E-09,-0.859027624,2.73E-06,0.060915023,-0.630771518,-0.000581237,0.012268415,0.98773545,0.005860272,-0.033688832,-0.024663806,-0.730434775,0.952253699,-0.000432997,1.49E-05,0.040744789,0.009755593,0.565129578,-0.124357112,1.98E-07,-0.105875596,1.14E-06,-0.000344078,-4.28E-06,-0.002314472,-0.918803215,0.000323377,0.904933572,0.041616447,58
0.049683057,-0.23851563,0.006250189,0.012090077,0.125706956,0.012192325,-0.197199941,0.52829206,-0.713463187,-0.619175375,0.154846415,0.002089503,0.035388902,-0.388554752,3.06E-05,-0.002240326,0.000110453,0.050805617,-0.929194093,-0.295472115,0.000199969,-0.001079444,0.938573182,-0.428199559,-2.25E-07,0.977320492,-0.227252364,-0.264864355,0.091531731,-0.001363114,0.020999199,0.018125933,-0.049497273,-0.001602703,-0.98042351,-0.28610158,0.55250746,-0.164169922,-0.375309229,0.067727759,0.005948963,0.032160249,-0.97348839,0.503891528,0.245951444,-0.147854209,0.025839755,0.059820559,0.021999603,-0.006289142,-0.02964031,-3.33E-09,0.06252382,0.065219387,4.94E-08,-0.058992315,0.005503902,0.010693612,-0.130050689,0.398610741,0.165109649,0.596216381,0.939332902,0.013506373,3.39E-05,-0.565180957,0.000630296,-0.03971028,-0.001949765,-0.720592439,-0.000956971,-1.29E-09,-0.859027624,2.73E-06,0.060915023,-0.630771518,-0.000581237,0.012268415,0.98773545,0.005860272,-0.033688832,-0.024663806,-0.730434775,0.952253699,-0.000432997,1.49E-05,0.040744789,0.009755593,0.565129578,-0.124357112,1.98E-07,-0.105875596,1.14E-06,-0.000344078,-4.28E-06,-0.002314472,-0.918803215,0.000323377,0.904933572,0.041616447,58
0.049683057,-0.23851563,0.006250189,0.012090077,0.125706956,0.012192325,-0.197199941,0.52829206,-0.713463187,-0.619175375,0.154846415,0.002089503,0.035388902,-0.388554752,3.06E-05,-0.002240326,0.000110453,0.050805617,-0.929194093,-0.295472115,0.000199969,-0.001079444,0.938573182,-0.428199559,-2.25E-07,0.977320492,-0.227252364,-0.264864355,0.091531731,-0.001363114,0.020999199,0.018125933,-0.049497273,-0.001602703,-0.98042351,-0.28610158,0.55250746,-0.164169922,-0.375309229,0.067727759,0.005948963,0.032160249,-0.97348839,0.503891528,0.245951444,-0.147854209,0.025839755,0.059820559,0.021999603,-0.006289142,-0.02964031,-3.33E-09,0.06252382,0.065219387,4.94E-08,-0.058992315,0.005503902,0.010693612,-0.130050689,0.398610741,0.165109649,0.596216381,0.939332902,0.013506373,3.39E-05,-0.565180957,0.000630296,-0.03971028,-0.001949765,-0.720592439,-0.000956971,-1.29E-09,-0.859027624,2.73E-06,0.060915023,-0.630771518,-0.000581237,0.012268415,0.98773545,0.005860272,-0.033688832,-0.024663806,-0.730434775,0.952253699,-0.000432997,1.49E-05,0.040744789,0.009755593,0.565129578,-0.124357112,1.98E-07,-0.105875596,1.14E-06,-0.000344078,-4.28E-06,-0.002314472,-0.918803215,0.000323377,0.904933572,0.041616447,58
0.387611568,-0.395956367,9.66E-05,-4.61E-06,0.054984696,0.002784779,-0.206497803,0.756250501,-0.736443698,-0.658204496,0.003546583,0.001745003,0.009493413,-0.453576118,0.000146631,0.000434473,-0.000502194,0.97713387,-0.919045568,-0.569742441,0.00285229,-0.001282309,0.990588367,-0.573327184,-1.36E-09,0.987236023,-0.169652998,-0.214043587,0.239004806,-0.001383449,-0.05756871,0.004726592,-0.197157577,-0.025048768,-0.931355238,-0.198815703,0.354660451,-0.003703094,-0.49354431,0.029739881,0.000247165,0.005805256,-0.994724691,0.047143675,0.011980984,0.253632933,0.000949567,0.040644296,0.000930913,0.000274991,-0.00796429,1.50E-06,0.137780383,0.044388112,6.84E-08,-0.07646928,-0.001261477,-0.00059546,-0.107701428,0.340856433,0.182090804,0.524264395,0.989669383,0.000520697,2.40E-06,-0.24800244,-0.000276042,0.223342031,-0.085363381,-0.279845715,-0.001160073,-3.76E-08,-0.475154668,3.03E-06,0.245187387,-0.028832708,-0.000401505,0.005741419,0.979949951,0.002242739,0.069780454,-0.133162677,-0.115265898,0.861452043,-0.001282261,0.000568841,-0.033559274,0.009734003,0.989666045,-0.129204005,1.95E-05,-0.048393939,1.74E-05,-1.86E-07,-3.43E-05,-0.00033874,-0.603990495,2.79E-07,-0.566398859,0.014936793,58
0.097012252,-0.045592148,0.001432053,-0.000181409,0.095407046,0.001064045,-0.178301901,0.760652244,-0.902432501,-0.208395913,-0.117611066,0.006362988,0.003815801,-0.630880117,2.02E-05,-0.000868846,0.000427376,0.284028769,-0.895139217,-0.34597683,0.014905503,-0.002219007,0.98097688,-0.096206397,-9.21E-07,0.984676242,-0.149041489,-0.072871283,0.201975703,-0.000470363,-0.059584413,0.002952232,-0.053685579,-0.015591254,-0.238158897,-0.353370577,0.308107167,-0.004277318,-0.325288653,-0.009393491,0.00045226,0.007080607,-0.991411448,0.06079701,0.041746654,0.013640654,0.013867335,0.01172368,0.082829557,0.00051034,-0.008853226,3.06E-05,0.070323698,0.029705679,0.001110868,-0.042841051,-0.00075821,0.000555064,-0.181086317,-0.078164086,0.329898119,0.508201838,0.978331208,0.001171211,4.76E-06,-0.229193106,-0.000592183,0.005116838,-0.030212201,-0.06740392,-0.000579204,-4.43E-08,-0.546741545,3.30E-05,0.11532373,-0.002848138,-1.44E-07,0.117892131,0.890969217,0.003379826,-0.005404233,-0.028131608,0.092417188,0.106077723,-0.000337997,-0.000153545,0.004211027,0.00106294,0.879962206,-0.139757514,-0.000907751,-0.065025277,0.000657811,-4.80E-06,-0.001081676,-0.00120533,-0.658450603,2.71E-05,0.962102354,0.085208438,58
0.217247382,-0.159369364,0.000797782,0.000296925,0.117794976,5.96E-05,-0.055666734,0.760593235,-0.956806839,-0.684474349,0.110313959,0.000680362,0.000431105,-0.429878175,0.000269104,-2.43E-05,0.000791358,0.027282596,-0.938544393,-0.381546617,0.007412276,-0.006692089,0.991263509,-0.268636227,5.14E-08,0.952263176,-0.139114007,-0.002467534,0.207316294,-0.001165794,-0.014387824,-0.009163899,-0.061480898,-0.032558538,-0.246051744,-0.125141069,0.036249805,-0.003821766,-0.537747443,0.062206887,0.000124287,0.014725898,-0.993175089,0.025211707,0.061622679,0.106594317,0.002566472,0.000258543,-0.044483066,-0.000992254,-0.003530065,0.000424081,0.056377597,0.08733923,5.13E-05,-0.03509403,-0.000729126,0.003268741,-0.078618884,0.10157425,0.170491546,0.393624902,0.979099512,0.013021082,3.46E-05,-0.211624697,-0.000473638,0.042633843,-0.544836104,-0.080799751,-0.005759929,-3.44E-08,-0.552064538,5.35E-05,0.072498202,-1.32E-05,3.70E-05,0.037434939,0.933481395,0.008179793,0.015603136,-0.081548251,-0.027636718,0.288658559,-0.000480967,8.40E-05,0.00305115,0.003814193,0.967076004,-0.501997769,0.011738542,-0.073433645,8.38E-06,6.10E-06,-0.001025367,-0.000556254,-0.560458839,9.24E-05,0.041184843,0.191150948,58
0.008362893,-0.305396587,0.004908196,-0.005495263,0.33333087,0.056848053,-0.26036343,-0.000573558,-0.441623449,-0.733516276,0.199337274,5.89E-05,0.046242256,-0.78445369,1.96E-07,0.051142443,-0.003860997,0.984021485,-0.935253441,-0.495947033,4.01E-06,-0.004984345,0.757274032,-0.480042517,-7.12E-10,0.779967904,-0.205392495,-0.683848202,0.283233225,-0.001979251,0.124951206,0.00342114,-0.217726797,-0.002768314,-0.999968648,-0.258348614,0.772523999,-0.97475028,-0.296197295,0.12079256,-0.086926259,0.171397299,-0.938081622,0.954034328,0.070521392,-0.885151088,0.050580844,0.062998615,-0.044476315,5.10E-05,-0.316693306,-2.73E-11,0.167156264,0.076029278,1.93E-15,-0.145134062,0.024370806,0.039296553,-0.221029893,0.926459193,0.124129593,0.479827613,0.853167713,0.731271029,3.00E-06,-0.924749374,0.000299986,-0.995843172,-0.445651293,-0.971817613,-0.022906898,3.69E-09,-0.820203543,4.99E-07,0.06236501,-0.648992836,-0.41357848,-0.002899737,0.99924916,0.332164973,0.033492882,-0.029448409,-0.944181859,0.980194449,-0.388031602,0.000453776,-0.177515537,0.137149915,0.656184018,-0.119038209,1.71E-11,-0.230144784,-2.53E-06,-0.012766824,-3.82E-09,-0.001787874,-0.974082768,8.99E-05,0.26614657,0.019546829,58
